name,obs_mean,obs_std,obs_min,obs_max,obs_stat_min,obs_stat_max,sim_mean,sim_std,sim_min,sim_max,sim_stat_min,sim_stat_max,distance
HDS_USECOL:P-VR-S_3_TIME:53308801.0,743.055,0.257462,742.314,743.671,743.312,742.797,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.90432
HDS_USECOL:P-VR-S_3_TIME:53395201.0,743.076,0.243771,742.312,743.652,743.32,742.832,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.90163
HDS_USECOL:P-VR-S_3_TIME:53481601.0,743.111,0.256933,742.532,743.979,743.367,742.854,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.12187
HDS_USECOL:P-VR-S_3_TIME:53568001.0,742.999,0.229738,742.509,743.65,743.229,742.77,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.09879
HDS_USECOL:P-VR-S_3_TIME:53654401.0,743.017,0.260253,742.323,743.536,743.278,742.757,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.91298
HDS_USECOL:P-VR-S_3_TIME:53740801.0,742.996,0.257241,742.342,743.562,743.253,742.738,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.93225
HDS_USECOL:P-VR-S_3_TIME:53827201.0,743.049,0.224035,742.357,743.609,743.273,742.825,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.94676
HDS_USECOL:P-VR-S_3_TIME:53913601.0,743.051,0.241975,742.498,743.679,743.293,742.809,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.08754
HDS_USECOL:P-VR-S_3_TIME:54000001.0,743.021,0.25479,742.335,743.661,743.276,742.766,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.92542
HDS_USECOL:P-VR-S_3_TIME:54086401.0,743.034,0.239784,742.357,743.568,743.274,742.795,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.94748
HDS_USECOL:P-VR-S_3_TIME:54172801.0,742.995,0.261246,742.232,743.606,743.257,742.734,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.82164
HDS_USECOL:P-VR-S_3_TIME:54259201.0,742.959,0.241181,742.426,743.475,743.2,742.718,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.0164
HDS_USECOL:P-VR-S_3_TIME:54345601.0,742.977,0.252719,742.226,743.624,743.229,742.724,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.81572
HDS_USECOL:P-VR-S_3_TIME:54432001.0,742.967,0.230687,742.428,743.446,743.198,742.736,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.01778
HDS_USECOL:P-VR-S_3_TIME:54518401.0,742.944,0.23473,742.354,743.414,743.179,742.709,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.94417
HDS_USECOL:P-VR-S_3_TIME:54604801.0,742.977,0.249821,742.388,743.658,743.227,742.728,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.9777
HDS_USECOL:P-VR-S_3_TIME:54691201.0,742.98,0.251576,742.421,743.687,743.231,742.728,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.01064
HDS_USECOL:P-VR-S_3_TIME:54777601.0,742.989,0.248374,742.54,743.637,743.238,742.741,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.13025
HDS_USECOL:P-VR-S_3_TIME:54864001.0,742.987,0.235589,742.487,743.885,743.223,742.752,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.07666
HDS_USECOL:P-VR-S_3_TIME:54950401.0,742.983,0.256992,742.411,743.553,743.24,742.726,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.00124
HDS_USECOL:P-VR-S_3_TIME:55036801.0,743.022,0.249882,742.348,743.597,743.272,742.772,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.93847
HDS_USECOL:P-VR-S_3_TIME:55123201.0,743.015,0.237414,742.386,743.612,743.252,742.777,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.97628
HDS_USECOL:P-VR-S_3_TIME:55209601.0,743.073,0.239684,742.512,743.72,743.312,742.833,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.10204
HDS_USECOL:P-VR-S_3_TIME:55296001.0,743.055,0.225132,742.44,743.56,743.28,742.83,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.03021
HDS_USECOL:P-VR-S_3_TIME:55382401.0,743.106,0.272395,742.446,743.98,743.378,742.834,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.03568
HDS_USECOL:P-VR-S_3_TIME:55468801.0,743.114,0.241847,742.382,743.623,743.356,742.872,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.97242
HDS_USECOL:P-VR-S_3_TIME:55555201.0,743.145,0.245966,742.43,743.763,743.39,742.899,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.01964
HDS_USECOL:P-VR-S_3_TIME:55641601.0,743.203,0.238189,742.483,743.69,743.441,742.965,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.07288
HDS_USECOL:P-VR-S_3_TIME:55728001.0,743.192,0.235535,742.688,743.739,743.428,742.957,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.27821
HDS_USECOL:P-VR-S_3_TIME:55814401.0,743.197,0.24146,742.684,743.741,743.438,742.956,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.27362
HDS_USECOL:P-VR-S_3_TIME:55900801.0,743.249,0.279275,742.516,743.911,743.528,742.97,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.10581
HDS_USECOL:P-VR-S_3_TIME:55987201.0,743.254,0.2361,742.751,743.898,743.49,743.018,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.34098
HDS_USECOL:P-VR-S_3_TIME:56073601.0,743.246,0.274703,742.613,743.816,743.521,742.972,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.20287
HDS_USECOL:P-VR-S_3_TIME:56160001.0,743.243,0.21655,742.754,743.816,743.459,743.026,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.34443
HDS_USECOL:P-VR-S_3_TIME:56246401.0,743.262,0.223508,742.794,743.778,743.486,743.039,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.38393
HDS_USECOL:P-VR-S_3_TIME:56332801.0,743.219,0.226983,742.53,743.654,743.446,742.992,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.1201
HDS_USECOL:P-VR-S_3_TIME:56419201.0,743.254,0.235999,742.68,743.837,743.49,743.018,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.27047
HDS_USECOL:P-VR-S_3_TIME:56505601.0,743.273,0.248781,742.623,743.8,743.522,743.025,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.21254
HDS_USECOL:P-VR-S_3_TIME:56592001.0,743.266,0.229352,742.612,743.865,743.495,743.036,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.20152
HDS_USECOL:P-VR-S_3_TIME:56678401.0,743.279,0.243998,742.807,744.036,743.523,743.035,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.39736
HDS_USECOL:P-VR-S_3_TIME:56764801.0,743.301,0.26404,742.614,743.961,743.565,743.037,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.20364
HDS_USECOL:P-VR-S_3_TIME:56851201.0,743.325,0.218988,742.754,743.82,743.544,743.106,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.3444
HDS_USECOL:P-VR-S_3_TIME:56937601.0,743.331,0.216071,742.89,743.882,743.547,743.115,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.47963
HDS_USECOL:P-VR-S_3_TIME:57024001.0,743.338,0.251606,742.532,743.867,743.589,743.086,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.12171
HDS_USECOL:P-VR-S_3_TIME:57110401.0,743.332,0.24358,742.785,743.914,743.576,743.089,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.37475
HDS_USECOL:P-VR-S_3_TIME:57196801.0,743.356,0.252053,742.8,744.042,743.608,743.104,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.39045
HDS_USECOL:P-VR-S_3_TIME:57283201.0,743.376,0.233522,742.761,743.96,743.609,743.142,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.3514
HDS_USECOL:P-VR-S_3_TIME:57369601.0,743.356,0.226992,742.76,743.929,743.583,743.129,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.34967
HDS_USECOL:P-VR-S_3_TIME:57456001.0,743.333,0.291562,742.628,743.976,743.625,743.041,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.21814
HDS_USECOL:P-VR-S_3_TIME:57542401.0,743.362,0.26801,742.752,743.976,743.63,743.094,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.34249
HDS_USECOL:P-VR-S_3_TIME:57628801.0,743.324,0.227337,742.718,743.878,743.552,743.097,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.30813
HDS_USECOL:P-VR-S_3_TIME:57715201.0,743.363,0.294242,742.651,743.985,743.657,743.069,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.24061
HDS_USECOL:P-VR-S_3_TIME:57801601.0,743.332,0.256684,742.693,744.213,743.588,743.075,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.28344
HDS_USECOL:P-VR-S_3_TIME:57888001.0,743.338,0.255709,742.781,743.884,743.594,743.083,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.37064
HDS_USECOL:P-VR-S_3_TIME:57974401.0,743.337,0.262019,742.733,743.909,743.599,743.075,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.32305
HDS_USECOL:P-VR-S_3_TIME:58060801.0,743.359,0.282663,742.498,744.211,743.642,743.077,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.08789
HDS_USECOL:P-VR-S_3_TIME:58147201.0,743.423,0.245631,742.781,744.033,743.668,743.177,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.37139
HDS_USECOL:P-VR-S_3_TIME:58233601.0,743.407,0.245679,742.876,744.121,743.653,743.161,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.46608
HDS_USECOL:P-VR-S_3_TIME:58320001.0,743.375,0.230417,742.819,744.099,743.606,743.145,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.40918
HDS_USECOL:P-VR-S_3_TIME:58406401.0,743.37,0.232707,742.748,743.875,743.602,743.137,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.33801
HDS_USECOL:P-VR-S_3_TIME:58492801.0,743.357,0.263691,742.789,744.298,743.621,743.094,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.37919
HDS_USECOL:P-VR-S_3_TIME:58579201.0,743.389,0.266026,742.876,744.362,743.655,743.123,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.46584
HDS_USECOL:P-VR-S_3_TIME:58665601.0,743.429,0.250051,742.725,743.981,743.679,743.179,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.31546
HDS_USECOL:P-VR-S_3_TIME:58752001.0,743.362,0.258938,742.634,744.229,743.621,743.104,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.2236
HDS_USECOL:P-VR-S_3_TIME:58838401.0,743.406,0.246678,742.815,744.213,743.653,743.159,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.40503
HDS_USECOL:P-VR-S_3_TIME:58924801.0,743.401,0.280054,742.702,743.945,743.681,743.121,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.29184
HDS_USECOL:P-VR-S_3_TIME:59011201.0,743.398,0.239071,742.785,743.915,743.637,743.159,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.37486
HDS_USECOL:P-VR-S_3_TIME:59097601.0,743.372,0.263304,742.827,744.227,743.636,743.109,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.41658
HDS_USECOL:P-VR-S_3_TIME:59184001.0,743.373,0.263506,742.699,744.077,743.636,743.109,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.28895
HDS_USECOL:P-VR-S_3_TIME:59270401.0,743.379,0.242452,742.751,743.853,743.622,743.137,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.34085
HDS_USECOL:P-VR-S_3_TIME:59356801.0,743.389,0.217883,742.774,743.964,743.607,743.171,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.36434
HDS_USECOL:P-VR-S_3_TIME:59443201.0,743.324,0.250722,742.378,743.987,743.575,743.073,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.96791
HDS_USECOL:P-VR-S_3_TIME:59529601.0,743.375,0.267687,742.845,744.065,743.642,743.107,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.43526
HDS_USECOL:P-VR-S_3_TIME:59616001.0,743.428,0.268635,742.755,744.104,743.697,743.159,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.34479
HDS_USECOL:P-VR-S_3_TIME:59702401.0,743.405,0.257335,742.78,743.992,743.663,743.148,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.3704
HDS_USECOL:P-VR-S_3_TIME:59788801.0,743.333,0.225176,742.849,743.916,743.558,743.108,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.43908
HDS_USECOL:P-VR-S_3_TIME:59875201.0,743.369,0.265259,742.516,743.948,743.634,743.103,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.10616
HDS_USECOL:P-VR-S_3_TIME:59961601.0,743.39,0.236734,742.636,744.006,743.627,743.153,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.22591
HDS_USECOL:P-VR-S_3_TIME:60048001.0,743.391,0.248302,742.748,743.996,743.64,743.143,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.33765
HDS_USECOL:P-VR-S_3_TIME:60134401.0,743.404,0.246997,742.949,744.505,743.651,743.157,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.53906
HDS_USECOL:P-VR-S_3_TIME:60220801.0,743.37,0.230677,742.844,743.999,743.601,743.14,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.43429
HDS_USECOL:P-VR-S_3_TIME:60307201.0,743.358,0.273414,742.8,744.067,743.632,743.085,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.38993
HDS_USECOL:P-VR-S_3_TIME:60393601.0,743.363,0.237861,742.918,743.953,743.601,743.125,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.50796
HDS_USECOL:P-VR-S_3_TIME:60480001.0,743.314,0.241895,742.656,744.003,743.556,743.072,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.24617
HDS_USECOL:P-VR-S_3_TIME:60566401.0,743.382,0.212006,742.864,743.88,743.594,743.17,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.45372
HDS_USECOL:P-VR-S_3_TIME:60652801.0,743.35,0.235895,742.621,743.983,743.586,743.114,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.21105
HDS_USECOL:P-VR-S_3_TIME:60739201.0,743.333,0.257871,742.465,743.835,743.591,743.075,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.05457
HDS_USECOL:P-VR-S_3_TIME:60825601.0,743.348,0.238801,742.745,744.02,743.587,743.109,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.33467
HDS_USECOL:P-VR-S_3_TIME:60912001.0,743.332,0.256706,742.599,743.997,743.589,743.075,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.18896
HDS_USECOL:P-VR-S_3_TIME:60998401.0,743.316,0.217036,742.839,744.01,743.533,743.099,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.42938
HDS_USECOL:P-VR-S_3_TIME:61084801.0,743.298,0.247664,742.753,743.775,743.546,743.051,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.34301
HDS_USECOL:P-VR-S_3_TIME:61171201.0,743.239,0.255284,742.513,743.896,743.494,742.984,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.10341
HDS_USECOL:P-VR-S_3_TIME:61257601.0,743.236,0.242042,742.602,743.755,743.478,742.994,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.19173
HDS_USECOL:P-VR-S_3_TIME:61344001.0,743.214,0.23075,742.582,743.789,743.445,742.984,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.1715
HDS_USECOL:P-VR-S_3_TIME:61430401.0,743.204,0.239299,742.665,743.908,743.443,742.964,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.25497
HDS_USECOL:P-VR-S_3_TIME:61516801.0,743.19,0.264019,742.464,743.768,743.454,742.926,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.05363
HDS_USECOL:P-VR-S_3_TIME:61603201.0,743.152,0.215048,742.549,743.591,743.367,742.937,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.13925
HDS_USECOL:P-VR-S_3_TIME:61689601.0,743.156,0.255,742.572,743.613,743.411,742.901,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.16173
HDS_USECOL:P-VR-S_3_TIME:61776001.0,743.119,0.27814,742.453,743.819,743.397,742.841,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.04261
HDS_USECOL:P-VR-S_3_TIME:61862401.0,743.107,0.273865,742.376,743.711,743.381,742.833,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.96587
HDS_USECOL:P-VR-S_3_TIME:61948801.0,743.082,0.227549,742.449,743.546,743.31,742.855,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.03865
HDS_USECOL:P-VR-S_3_TIME:62035201.0,743.062,0.264966,742.394,743.604,743.327,742.797,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.98422
HDS_USECOL:P-VR-S_3_TIME:62121601.0,743.105,0.24889,742.301,743.657,743.354,742.856,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.89111
HDS_USECOL:P-VR-S_3_TIME:62208001.0,743.06,0.261865,742.244,743.714,743.322,742.798,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.83431
HDS_USECOL:P-VR-S_3_TIME:62294401.0,743.04,0.256687,742.395,743.591,743.297,742.784,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.98498
HDS_USECOL:P-VR-S_3_TIME:62380801.0,742.999,0.243561,742.381,743.57,743.243,742.755,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.97129
HDS_USECOL:P-VR-S_3_TIME:62467201.0,743.008,0.254507,742.291,743.616,743.262,742.753,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.88131
HDS_USECOL:P-VR-S_3_TIME:62553601.0,742.945,0.258993,742.318,743.711,743.204,742.686,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.908
HDS_USECOL:P-VR-S_3_TIME:62640001.0,742.999,0.284458,742.214,743.729,743.284,742.715,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.80407
HDS_USECOL:P-VR-S_3_TIME:62726401.0,742.963,0.256802,742.414,743.652,743.22,742.706,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.0042
HDS_USECOL:P-VR-S_3_TIME:62812801.0,743.002,0.240941,742.451,743.53,743.243,742.761,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.04126
HDS_USECOL:P-VR-S_3_TIME:62899201.0,742.919,0.246782,742.378,743.457,743.166,742.672,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.9679
HDS_USECOL:P-VR-S_3_TIME:62985601.0,742.958,0.235263,742.334,743.57,743.194,742.723,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.92373
HDS_USECOL:P-VR-S_3_TIME:63072001.0,742.96,0.263734,742.393,743.61,743.224,742.696,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.98336
HDS_USECOL:P-VR-S_3_TIME:63158401.0,742.921,0.223875,742.315,743.571,743.145,742.697,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.90495
HDS_USECOL:P-VR-S_3_TIME:63244801.0,742.989,0.253424,742.415,743.65,743.243,742.736,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.00464
HDS_USECOL:P-VR-S_3_TIME:63331201.0,742.961,0.233438,742.448,743.594,743.194,742.728,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.03757
HDS_USECOL:P-VR-S_3_TIME:63417601.0,742.908,0.259561,742.274,743.839,743.168,742.649,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.86386
HDS_USECOL:P-VR-S_3_TIME:63504001.0,742.969,0.26976,742.389,743.659,743.239,742.699,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.9786
HDS_USECOL:P-VR-S_3_TIME:63590401.0,742.967,0.256387,742.449,743.511,743.223,742.711,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.03924
HDS_USECOL:P-VR-S_3_TIME:63676801.0,742.962,0.252384,742.455,744.05,743.215,742.71,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.04536
HDS_USECOL:P-VR-S_3_TIME:63763201.0,742.963,0.263346,742.055,743.518,743.226,742.699,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.64504
HDS_USECOL:P-VR-S_3_TIME:63849601.0,743.009,0.253278,742.2,743.675,743.263,742.756,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.7901
HDS_USECOL:P-VR-S_3_TIME:63936001.0,743.009,0.266833,742.332,743.612,743.275,742.742,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.922
HDS_USECOL:P-VR-S_3_TIME:64022401.0,742.957,0.253953,742.388,743.529,743.21,742.703,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.97773
HDS_USECOL:P-VR-S_3_TIME:64108801.0,742.964,0.242922,742.282,743.537,743.207,742.721,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.87169
HDS_USECOL:P-VR-S_3_TIME:64195201.0,743.011,0.232014,742.376,743.558,743.243,742.779,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.96614
HDS_USECOL:P-VR-S_3_TIME:64281601.0,742.959,0.238753,742.274,743.571,743.198,742.72,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.8643
HDS_USECOL:P-VR-S_3_TIME:64368001.0,742.88,0.269879,742.303,743.478,743.15,742.611,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.89311
HDS_USECOL:P-VR-S_3_TIME:64454401.0,742.966,0.225432,742.396,743.457,743.192,742.741,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.98607
HDS_USECOL:P-VR-S_3_TIME:64540801.0,742.877,0.228673,742.471,743.45,743.106,742.648,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,5.06087
HDS_USECOL:P-VR-S_3_TIME:64627201.0,742.908,0.228072,742.38,743.499,743.137,742.68,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.97029
HDS_USECOL:P-VR-S_3_TIME:64713601.0,742.868,0.235905,742.173,743.456,743.104,742.632,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.76278
HDS_USECOL:P-VR-S_3_TIME:64800001.0,742.878,0.243374,742.36,743.413,743.121,742.634,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.94971
HDS_USECOL:P-VR-S_3_TIME:64886401.0,742.942,0.29558,742.259,743.563,743.238,742.647,-1.53061e+29,3.61898e+29,-1e+30,737.41,2.08836e+29,-5.14959e+29,4.84926
