time,P-MS-2,P-MS-1,P-LZ-4,P-M-6,P-VR-1,P-GAL-S1,P-GAL-S2,P-GAL-S3,P-GAL-S4,P-GAL-S5,P-GAL-S6A,P-E3-S6_1,P-RN-S7_1,P-VR-S_1,P-E3-S6_2,P-E3-S6_3,P-E3-S6_4,P-E3-S6_5,P-VR-S_2,P-VR-S_3,P-RN-S7_2,P-RN-S7_3,P-RN-S7_4
37756801.00000,805.17,805.86,770.98,772.52,747.61,771.17,780.69,787.06,791.15,786.97,789.68,766.83,753.44,760.50,765.98,764.70,764.70,763.09,756.55,755.41,753.44,783.26,792.93
37843201.00000,805.17,805.86,770.98,772.51,747.61,771.17,780.69,787.06,791.15,786.97,789.68,766.83,753.44,760.50,765.98,764.70,764.70,763.09,756.55,755.41,753.44,783.25,792.92
37929601.00000,805.16,805.86,770.98,772.51,747.61,771.17,780.69,787.05,791.15,786.97,789.68,766.82,753.43,760.49,765.98,764.69,764.69,763.09,756.55,755.41,753.43,783.25,792.92
38016001.00000,805.16,805.86,770.98,772.51,747.60,771.16,780.68,787.05,791.15,786.97,789.68,766.82,753.43,760.49,765.98,764.69,764.69,763.08,756.55,755.40,753.43,783.25,792.92
38102401.00000,805.16,805.85,770.98,772.51,747.60,771.16,780.68,787.05,791.14,786.96,789.68,766.81,753.43,760.49,765.97,764.69,764.69,763.08,756.54,755.40,753.43,783.25,792.92
38188801.00000,805.16,805.85,770.98,772.51,747.60,771.16,780.68,787.05,791.14,786.96,789.68,766.81,753.43,760.49,765.97,764.69,764.69,763.08,756.54,755.40,753.43,783.25,792.91
38275201.00000,805.16,805.85,770.97,772.51,747.60,771.15,780.68,787.05,791.14,786.96,789.68,766.81,753.43,760.48,765.97,764.69,764.69,763.08,756.54,755.40,753.43,783.25,792.91
38361601.00000,805.16,805.85,770.97,772.50,747.60,771.15,780.67,787.04,791.14,786.96,789.68,766.80,753.42,760.48,765.97,764.69,764.69,763.08,756.53,755.39,753.42,783.25,792.91
38448001.00000,805.15,805.85,770.97,772.50,747.60,771.15,780.67,787.04,791.14,786.96,789.68,766.80,753.42,760.48,765.97,764.69,764.69,763.07,756.53,755.39,753.42,783.25,792.90
38534401.00000,805.15,805.85,770.97,772.50,747.59,771.15,780.67,787.04,791.13,786.96,789.68,766.80,753.42,760.48,765.97,764.68,764.68,763.07,756.53,755.39,753.42,783.25,792.90
38620801.00000,805.15,805.84,770.97,772.50,747.59,771.14,780.67,787.04,791.13,786.96,789.68,766.79,753.42,760.47,765.96,764.68,764.68,763.07,756.53,755.38,753.42,783.25,792.90
38707201.00000,805.15,805.84,770.97,772.50,747.59,771.14,780.66,787.04,791.13,786.96,789.67,766.79,753.41,760.47,765.96,764.68,764.68,763.07,756.52,755.38,753.41,783.24,792.89
38793601.00000,805.15,805.84,770.97,772.50,747.59,771.14,780.66,787.03,791.13,786.96,789.67,766.78,753.41,760.47,765.96,764.68,764.68,763.07,756.52,755.38,753.41,783.24,792.89
38880001.00000,805.14,805.84,770.97,772.50,747.59,771.14,780.66,787.03,791.13,786.95,789.67,766.78,753.41,760.47,765.96,764.68,764.68,763.06,756.52,755.38,753.41,783.24,792.89
38966401.00000,805.14,805.84,770.97,772.49,747.58,771.13,780.66,787.03,791.13,786.95,789.67,766.78,753.41,760.46,765.96,764.68,764.68,763.06,756.51,755.37,753.41,783.24,792.88
39052801.00000,805.14,805.84,770.97,772.49,747.58,771.13,780.65,787.03,791.12,786.95,789.67,766.77,753.40,760.46,765.96,764.67,764.67,763.06,756.51,755.37,753.40,783.24,792.88
39139201.00000,805.14,805.83,770.97,772.49,747.58,771.13,780.65,787.03,791.12,786.95,789.67,766.77,753.40,760.46,765.95,764.67,764.67,763.06,756.51,755.37,753.40,783.24,792.88
39225601.00000,805.14,805.83,770.97,772.49,747.58,771.12,780.65,787.02,791.12,786.95,789.67,766.76,753.40,760.46,765.95,764.67,764.67,763.06,756.51,755.37,753.40,783.24,792.88
39312001.00000,805.13,805.83,770.96,772.49,747.58,771.12,780.65,787.02,791.12,786.95,789.67,766.76,753.40,760.45,765.95,764.67,764.67,763.05,756.50,755.36,753.40,783.24,792.87
39398401.00000,805.13,805.83,770.96,772.49,747.57,771.12,780.64,787.02,791.12,786.95,789.67,766.76,753.40,760.45,765.95,764.67,764.67,763.05,756.50,755.36,753.40,783.24,792.87
39484801.00000,805.13,805.83,770.96,772.49,747.57,771.12,780.64,787.02,791.11,786.95,789.67,766.75,753.39,760.45,765.95,764.67,764.67,763.05,756.50,755.36,753.39,783.23,792.87
39571201.00000,805.13,805.83,770.96,772.48,747.57,771.11,780.64,787.02,791.11,786.95,789.67,766.75,753.39,760.45,765.95,764.66,764.66,763.05,756.49,755.36,753.39,783.23,792.86
39657601.00000,805.13,805.82,770.96,772.48,747.57,771.11,780.64,787.01,791.11,786.94,789.67,766.75,753.39,760.44,765.95,764.66,764.66,763.05,756.49,755.35,753.39,783.23,792.86
39744001.00000,805.12,805.82,770.96,772.48,747.57,771.11,780.63,787.01,791.11,786.94,789.67,766.74,753.39,760.44,765.94,764.66,764.66,763.04,756.49,755.35,753.39,783.23,792.86
39830401.00000,805.12,805.82,770.96,772.48,747.56,771.10,780.63,787.01,791.11,786.94,789.67,766.74,753.38,760.44,765.94,764.66,764.66,763.04,756.49,755.35,753.38,783.23,792.85
39916801.00000,805.12,805.82,770.96,772.48,747.56,771.10,780.63,787.01,791.10,786.94,789.67,766.73,753.38,760.44,765.94,764.66,764.66,763.04,756.48,755.35,753.38,783.23,792.85
40003201.00000,805.12,805.82,770.96,772.48,747.56,771.10,780.63,787.01,791.10,786.94,789.67,766.73,753.38,760.43,765.94,764.66,764.66,763.04,756.48,755.34,753.38,783.23,792.85
40089601.00000,805.12,805.82,770.96,772.47,747.56,771.10,780.62,787.00,791.10,786.94,789.67,766.73,753.38,760.43,765.94,764.65,764.65,763.04,756.48,755.34,753.38,783.23,792.84
40176001.00000,805.11,805.81,770.96,772.47,747.56,771.09,780.62,787.00,791.10,786.94,789.67,766.72,753.37,760.43,765.94,764.65,764.65,763.03,756.47,755.34,753.37,783.23,792.84
40262401.00000,805.11,805.81,770.96,772.47,747.55,771.09,780.62,787.00,791.10,786.94,789.67,766.72,753.37,760.43,765.93,764.65,764.65,763.03,756.47,755.34,753.37,783.23,792.84
40348801.00000,805.11,805.81,770.95,772.47,747.55,771.09,780.62,787.00,791.09,786.94,789.67,766.71,753.37,760.43,765.93,764.65,764.65,763.03,756.47,755.33,753.37,783.22,792.84
40435201.00000,805.11,805.81,770.95,772.47,747.55,771.09,780.61,787.00,791.09,786.93,789.67,766.71,753.37,760.42,765.93,764.65,764.65,763.03,756.47,755.33,753.37,783.22,792.83
40521601.00000,805.11,805.81,770.95,772.47,747.55,771.08,780.61,787.00,791.09,786.93,789.67,766.71,753.36,760.42,765.93,764.65,764.65,763.03,756.46,755.33,753.36,783.22,792.83
40608001.00000,805.10,805.81,770.95,772.47,747.55,771.08,780.61,786.99,791.09,786.93,789.67,766.70,753.36,760.42,765.93,764.65,764.65,763.02,756.46,755.33,753.36,783.22,792.83
40694401.00000,805.10,805.80,770.95,772.46,747.55,771.08,780.61,786.99,791.09,786.93,789.67,766.70,753.36,760.42,765.93,764.64,764.64,763.02,756.46,755.32,753.36,783.22,792.82
40780801.00000,805.10,805.80,770.95,772.46,747.54,771.07,780.60,786.99,791.08,786.93,789.66,766.69,753.36,760.41,765.92,764.64,764.64,763.02,756.45,755.32,753.36,783.22,792.82
40867201.00000,805.10,805.80,770.95,772.46,747.54,771.07,780.60,786.99,791.08,786.93,789.66,766.69,753.35,760.41,765.92,764.64,764.64,763.02,756.45,755.32,753.35,783.22,792.82
40953601.00000,805.10,805.80,770.95,772.46,747.54,771.07,780.60,786.99,791.08,786.93,789.66,766.69,753.35,760.41,765.92,764.64,764.64,763.02,756.45,755.32,753.35,783.22,792.81
41040001.00000,805.10,805.80,770.95,772.46,747.54,771.07,780.60,786.98,791.08,786.93,789.66,766.68,753.35,760.41,765.92,764.64,764.64,763.01,756.45,755.31,753.35,783.22,792.81
41126401.00000,805.09,805.80,770.95,772.46,747.54,771.06,780.59,786.98,791.08,786.92,789.66,766.68,753.35,760.40,765.92,764.64,764.64,763.01,756.44,755.31,753.35,783.21,792.81
41212801.00000,805.09,805.79,770.95,772.46,747.53,771.06,780.59,786.98,791.08,786.92,789.66,766.67,753.35,760.40,765.92,764.63,764.63,763.01,756.44,755.31,753.35,783.21,792.80
41299201.00000,805.09,805.79,770.95,772.45,747.53,771.06,780.59,786.98,791.07,786.92,789.66,766.67,753.34,760.40,765.92,764.63,764.63,763.01,756.44,755.31,753.34,783.21,792.80
41385601.00000,805.09,805.79,770.94,772.45,747.53,771.06,780.59,786.98,791.07,786.92,789.66,766.67,753.34,760.40,765.91,764.63,764.63,763.01,756.43,755.30,753.34,783.21,792.80
41472001.00000,805.09,805.79,770.94,772.45,747.53,771.05,780.58,786.97,791.07,786.92,789.66,766.66,753.34,760.39,765.91,764.63,764.63,763.00,756.43,755.30,753.34,783.21,792.80
41558401.00000,805.08,805.79,770.94,772.45,747.53,771.05,780.58,786.97,791.07,786.92,789.66,766.66,753.34,760.39,765.91,764.63,764.63,763.00,756.43,755.30,753.34,783.21,792.79
41644801.00000,805.08,805.79,770.94,772.45,747.52,771.05,780.58,786.97,791.07,786.92,789.66,766.66,753.33,760.39,765.91,764.63,764.63,763.00,756.43,755.30,753.33,783.21,792.79
41731201.00000,805.08,805.79,770.94,772.45,747.52,771.04,780.58,786.97,791.06,786.92,789.66,766.65,753.33,760.39,765.91,764.62,764.62,763.00,756.42,755.29,753.33,783.21,792.79
41817601.00000,805.08,805.78,770.94,772.44,747.52,771.04,780.57,786.97,791.06,786.92,789.66,766.65,753.33,760.38,765.91,764.62,764.62,763.00,756.42,755.29,753.33,783.21,792.78
41904001.00000,805.08,805.78,770.94,772.44,747.52,771.04,780.57,786.96,791.06,786.91,789.66,766.64,753.33,760.38,765.90,764.62,764.62,762.99,756.42,755.29,753.33,783.20,792.78
41990401.00000,805.07,805.78,770.94,772.44,747.52,771.04,780.57,786.96,791.06,786.91,789.66,766.64,753.32,760.38,765.90,764.62,764.62,762.99,756.41,755.29,753.32,783.20,792.78
42076801.00000,805.07,805.78,770.94,772.44,747.52,771.03,780.57,786.96,791.06,786.91,789.66,766.64,753.32,760.38,765.90,764.62,764.62,762.99,756.41,755.28,753.32,783.20,792.77
42163201.00000,805.07,805.78,770.94,772.44,747.51,771.03,780.56,786.96,791.05,786.91,789.66,766.63,753.32,760.37,765.90,764.62,764.62,762.99,756.41,755.28,753.32,783.20,792.77
42249601.00000,805.07,805.78,770.94,772.44,747.51,771.03,780.56,786.96,791.05,786.91,789.66,766.63,753.32,760.37,765.90,764.62,764.62,762.99,756.41,755.28,753.32,783.20,792.77
42336001.00000,805.07,805.77,770.94,772.44,747.51,771.03,780.56,786.95,791.05,786.91,789.66,766.62,753.31,760.37,765.90,764.61,764.61,762.98,756.40,755.28,753.31,783.20,792.77
42422401.00000,805.07,805.77,770.93,772.43,747.51,771.02,780.56,786.95,791.05,786.91,789.66,766.62,753.31,760.37,765.89,764.61,764.61,762.98,756.40,755.27,753.31,783.20,792.76
42508801.00000,805.06,805.77,770.93,772.43,747.51,771.02,780.55,786.95,791.05,786.91,789.66,766.62,753.31,760.36,765.89,764.61,764.61,762.98,756.40,755.27,753.31,783.20,792.76
42595201.00000,805.06,805.77,770.93,772.43,747.50,771.02,780.55,786.95,791.04,786.91,789.66,766.61,753.31,760.36,765.89,764.61,764.61,762.98,756.39,755.27,753.31,783.20,792.76
42681601.00000,805.06,805.77,770.93,772.43,747.50,771.01,780.55,786.95,791.04,786.90,789.65,766.61,753.30,760.36,765.89,764.61,764.61,762.98,756.39,755.27,753.30,783.19,792.75
42768001.00000,805.06,805.77,770.93,772.43,747.50,771.01,780.55,786.94,791.04,786.90,789.65,766.60,753.30,760.36,765.89,764.61,764.61,762.98,756.39,755.26,753.30,783.19,792.75
42854401.00000,805.06,805.76,770.93,772.43,747.50,771.01,780.54,786.94,791.04,786.90,789.65,766.60,753.30,760.35,765.89,764.60,764.60,762.97,756.39,755.26,753.30,783.19,792.75
42940801.00000,805.05,805.76,770.93,772.43,747.50,771.01,780.54,786.94,791.04,786.90,789.65,766.60,753.30,760.35,765.88,764.60,764.60,762.97,756.38,755.26,753.30,783.19,792.75
43027201.00000,805.05,805.76,770.93,772.42,747.49,771.00,780.54,786.94,791.04,786.90,789.65,766.59,753.29,760.35,765.88,764.60,764.60,762.97,756.38,755.26,753.29,783.19,792.74
43113601.00000,805.05,805.76,770.93,772.42,747.49,771.00,780.54,786.94,791.03,786.90,789.65,766.59,753.29,760.35,765.88,764.60,764.60,762.97,756.38,755.25,753.29,783.19,792.74
43200001.00000,805.05,805.76,770.93,772.42,747.49,771.00,780.53,786.93,791.03,786.90,789.65,766.58,753.29,760.34,765.88,764.60,764.60,762.97,756.38,755.25,753.29,783.19,792.74
43286401.00000,805.05,805.75,770.93,772.42,747.49,771.00,780.53,786.93,791.03,786.90,789.65,766.58,753.29,760.34,765.88,764.60,764.60,762.96,756.37,755.25,753.29,783.19,792.73
43372801.00000,805.04,805.75,770.93,772.42,747.49,770.99,780.53,786.93,791.03,786.89,789.65,766.57,753.28,760.34,765.88,764.59,764.59,762.96,756.37,755.25,753.28,783.19,792.73
43459201.00000,805.04,805.75,770.92,772.42,747.48,770.99,780.53,786.93,791.03,786.89,789.65,766.57,753.28,760.34,765.88,764.59,764.59,762.96,756.37,755.24,753.28,783.18,792.73
43545601.00000,805.04,805.75,770.92,772.42,747.48,770.99,780.52,786.93,791.02,786.89,789.65,766.57,753.28,760.33,765.87,764.59,764.59,762.96,756.36,755.24,753.28,783.18,792.72
43632001.00000,805.04,805.75,770.92,772.41,747.48,770.99,780.52,786.92,791.02,786.89,789.65,766.56,753.28,760.33,765.87,764.59,764.59,762.96,756.36,755.24,753.28,783.18,792.72
43718401.00000,805.04,805.75,770.92,772.41,747.48,770.98,780.52,786.92,791.02,786.89,789.65,766.56,753.27,760.33,765.87,764.59,764.59,762.95,756.36,755.24,753.27,783.18,792.72
43804801.00000,805.04,805.74,770.92,772.41,747.48,770.98,780.52,786.92,791.02,786.89,789.65,766.55,753.27,760.33,765.87,764.59,764.59,762.95,756.36,755.23,753.27,783.18,792.72
43891201.00000,805.03,805.74,770.92,772.41,747.48,770.98,780.51,786.92,791.02,786.89,789.65,766.55,753.27,760.32,765.87,764.59,764.59,762.95,756.35,755.23,753.27,783.18,792.71
43977601.00000,805.03,805.74,770.92,772.41,747.47,770.97,780.51,786.92,791.01,786.89,789.65,766.55,753.27,760.32,765.87,764.58,764.58,762.95,756.35,755.23,753.27,783.18,792.71
44064001.00000,805.03,805.74,770.92,772.41,747.47,770.97,780.51,786.91,791.01,786.89,789.65,766.54,753.26,760.32,765.86,764.58,764.58,762.95,756.35,755.23,753.26,783.18,792.71
44150401.00000,805.03,805.74,770.92,772.40,747.47,770.97,780.51,786.91,791.01,786.88,789.65,766.54,753.26,760.32,765.86,764.58,764.58,762.95,756.35,755.22,753.26,783.18,792.70
44236801.00000,805.03,805.74,770.92,772.40,747.47,770.97,780.50,786.91,791.01,786.88,789.65,766.53,753.26,760.31,765.86,764.58,764.58,762.94,756.34,755.22,753.26,783.17,792.70
44323201.00000,805.02,805.73,770.92,772.40,747.47,770.96,780.50,786.91,791.01,786.88,789.65,766.53,753.26,760.31,765.86,764.58,764.58,762.94,756.34,755.22,753.26,783.17,792.70
44409601.00000,805.02,805.73,770.92,772.40,747.46,770.96,780.50,786.91,791.01,786.88,789.65,766.53,753.25,760.31,765.86,764.58,764.58,762.94,756.34,755.22,753.25,783.17,792.70
44496001.00000,805.02,805.73,770.91,772.40,747.46,770.96,780.50,786.90,791.00,786.88,789.64,766.52,753.25,760.31,765.86,764.57,764.57,762.94,756.33,755.21,753.25,783.17,792.69
44582401.00000,805.02,805.73,770.91,772.40,747.46,770.96,780.49,786.90,791.00,786.88,789.64,766.52,753.25,760.31,765.85,764.57,764.57,762.94,756.33,755.21,753.25,783.17,792.69
44668801.00000,805.02,805.73,770.91,772.40,747.46,770.95,780.49,786.90,791.00,786.88,789.64,766.51,753.25,760.30,765.85,764.57,764.57,762.93,756.33,755.21,753.25,783.17,792.69
44755201.00000,805.02,805.73,770.91,772.39,747.46,770.95,780.49,786.90,791.00,786.88,789.64,766.51,753.25,760.30,765.85,764.57,764.57,762.93,756.33,755.21,753.25,783.17,792.68
44841601.00000,805.01,805.72,770.91,772.39,747.46,770.95,780.49,786.90,791.00,786.87,789.64,766.51,753.24,760.30,765.85,764.57,764.57,762.93,756.32,755.20,753.24,783.17,792.68
44928001.00000,805.01,805.72,770.91,772.39,747.45,770.95,780.49,786.89,790.99,786.87,789.64,766.50,753.24,760.30,765.85,764.57,764.57,762.93,756.32,755.20,753.24,783.16,792.68
45014401.00000,805.01,805.72,770.91,772.39,747.45,770.94,780.48,786.89,790.99,786.87,789.64,766.50,753.24,760.29,765.85,764.57,764.57,762.93,756.32,755.20,753.24,783.16,792.68
45100801.00000,805.01,805.72,770.91,772.39,747.45,770.94,780.48,786.89,790.99,786.87,789.64,766.49,753.24,760.29,765.84,764.56,764.56,762.92,756.32,755.20,753.24,783.16,792.67
45187201.00000,805.01,805.72,770.91,772.39,747.45,770.94,780.48,786.89,790.99,786.87,789.64,766.49,753.23,760.29,765.84,764.56,764.56,762.92,756.31,755.19,753.23,783.16,792.67
45273601.00000,805.00,805.72,770.91,772.39,747.45,770.94,780.48,786.89,790.99,786.87,789.64,766.48,753.23,760.29,765.84,764.56,764.56,762.92,756.31,755.19,753.23,783.16,792.67
45360001.00000,805.00,805.71,770.91,772.38,747.44,770.93,780.47,786.88,790.98,786.87,789.64,766.48,753.23,760.28,765.84,764.56,764.56,762.92,756.31,755.19,753.23,783.16,792.67
45446401.00000,805.00,805.71,770.91,772.38,747.44,770.93,780.47,786.88,790.98,786.87,789.64,766.48,753.23,760.28,765.84,764.56,764.56,762.92,756.30,755.19,753.23,783.16,792.66
45532801.00000,805.00,805.71,770.90,772.38,747.44,770.93,780.47,786.88,790.98,786.87,789.64,766.47,753.22,760.28,765.84,764.56,764.56,762.92,756.30,755.18,753.22,783.16,792.66
45619201.00000,805.00,805.71,770.90,772.38,747.44,770.92,780.47,786.88,790.98,786.86,789.64,766.47,753.22,760.28,765.84,764.55,764.55,762.91,756.30,755.18,753.22,783.15,792.66
45705601.00000,805.00,805.71,770.90,772.38,747.44,770.92,780.46,786.88,790.98,786.86,789.64,766.46,753.22,760.27,765.83,764.55,764.55,762.91,756.30,755.18,753.22,783.15,792.65
45792001.00000,804.99,805.70,770.90,772.38,747.43,770.92,780.46,786.87,790.98,786.86,789.64,766.46,753.22,760.27,765.83,764.55,764.55,762.91,756.29,755.18,753.22,783.15,792.65
45878401.00000,804.99,805.70,770.90,772.38,747.43,770.92,780.46,786.87,790.97,786.86,789.64,766.46,753.21,760.27,765.83,764.55,764.55,762.91,756.29,755.17,753.21,783.15,792.65
45964801.00000,804.99,805.70,770.90,772.37,747.43,770.91,780.46,786.87,790.97,786.86,789.64,766.45,753.21,760.27,765.83,764.55,764.55,762.91,756.29,755.17,753.21,783.15,792.65
46051201.00000,804.99,805.70,770.90,772.37,747.43,770.91,780.45,786.87,790.97,786.86,789.64,766.45,753.21,760.26,765.83,764.55,764.55,762.90,756.29,755.17,753.21,783.15,792.64
46137601.00000,804.99,805.70,770.90,772.37,747.43,770.91,780.45,786.87,790.97,786.86,789.64,766.44,753.20,760.26,765.83,764.55,764.55,762.90,756.28,755.17,753.20,783.15,792.64
46224001.00000,804.99,805.70,770.90,772.37,747.43,770.91,780.45,786.86,790.97,786.86,789.63,766.44,753.20,760.26,765.82,764.54,764.54,762.90,756.28,755.16,753.20,783.15,792.64
46310401.00000,804.98,805.69,770.90,772.37,747.42,770.90,780.45,786.86,790.96,786.85,789.63,766.43,753.20,760.26,765.82,764.54,764.54,762.90,756.28,755.16,753.20,783.15,792.63
46396801.00000,804.98,805.69,770.90,772.37,747.42,770.90,780.44,786.86,790.96,786.85,789.63,766.43,753.20,760.25,765.82,764.54,764.54,762.90,756.27,755.16,753.20,783.14,792.63
46483201.00000,804.98,805.69,770.90,772.37,747.42,770.90,780.44,786.86,790.96,786.85,789.63,766.43,753.19,760.25,765.82,764.54,764.54,762.90,756.27,755.16,753.19,783.14,792.63
46569601.00000,804.98,805.69,770.89,772.36,747.42,770.90,780.44,786.86,790.96,786.85,789.63,766.42,753.19,760.25,765.82,764.54,764.54,762.89,756.27,755.15,753.19,783.14,792.63
46656001.00000,804.98,805.69,770.89,772.36,747.42,770.89,780.44,786.85,790.96,786.85,789.63,766.42,753.19,760.25,765.82,764.54,764.54,762.89,756.27,755.15,753.19,783.14,792.62
46742401.00000,804.97,805.69,770.89,772.36,747.41,770.89,780.43,786.85,790.96,786.85,789.63,766.41,753.19,760.24,765.81,764.53,764.53,762.89,756.26,755.15,753.19,783.14,792.62
46828801.00000,804.97,805.68,770.89,772.36,747.41,770.89,780.43,786.85,790.95,786.85,789.63,766.41,753.18,760.24,765.81,764.53,764.53,762.89,756.26,755.15,753.18,783.14,792.62
46915201.00000,804.97,805.68,770.89,772.36,747.41,770.89,780.43,786.85,790.95,786.85,789.63,766.41,753.18,760.24,765.81,764.53,764.53,762.89,756.26,755.15,753.18,783.14,792.62
47001601.00000,804.97,805.68,770.89,772.36,747.41,770.88,780.43,786.85,790.95,786.85,789.63,766.40,753.18,760.24,765.81,764.53,764.53,762.88,756.26,755.14,753.18,783.14,792.61
47088001.00000,804.97,805.68,770.89,772.36,747.41,770.88,780.42,786.84,790.95,786.84,789.63,766.40,753.18,760.23,765.81,764.53,764.53,762.88,756.25,755.14,753.18,783.13,792.61
47174401.00000,804.97,805.68,770.89,772.35,747.41,770.88,780.42,786.84,790.95,786.84,789.63,766.39,753.17,760.23,765.81,764.53,764.53,762.88,756.25,755.14,753.17,783.13,792.61
47260801.00000,804.96,805.67,770.89,772.35,747.40,770.88,780.42,786.84,790.94,786.84,789.63,766.39,753.17,760.23,765.81,764.53,764.53,762.88,756.25,755.14,753.17,783.13,792.60
47347201.00000,804.96,805.67,770.89,772.35,747.40,770.87,780.42,786.84,790.94,786.84,789.63,766.38,753.17,760.23,765.80,764.52,764.52,762.88,756.25,755.13,753.17,783.13,792.60
47433601.00000,804.96,805.67,770.89,772.35,747.40,770.87,780.42,786.84,790.94,786.84,789.63,766.38,753.17,760.22,765.80,764.52,764.52,762.88,756.24,755.13,753.17,783.13,792.60
47520001.00000,804.96,805.67,770.89,772.35,747.40,770.87,780.41,786.83,790.94,786.84,789.63,766.38,753.16,760.22,765.80,764.52,764.52,762.87,756.24,755.13,753.16,783.13,792.60
47606401.00000,804.96,805.67,770.88,772.35,747.40,770.87,780.41,786.83,790.94,786.84,789.63,766.37,753.16,760.22,765.80,764.52,764.52,762.87,756.24,755.13,753.16,783.13,792.59
47692801.00000,804.96,805.67,770.88,772.35,747.39,770.86,780.41,786.83,790.93,786.84,789.63,766.37,753.16,760.22,765.80,764.52,764.52,762.87,756.23,755.12,753.16,783.13,792.59
47779201.00000,804.95,805.66,770.88,772.34,747.39,770.86,780.41,786.83,790.93,786.83,789.62,766.36,753.16,760.21,765.80,764.52,764.52,762.87,756.23,755.12,753.16,783.12,792.59
